run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,GdpDev.UnempRate,Inflation.UnempRate
1590,-1857043418,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,1,0.06,0.17
1592,-1857352392,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,2,0.06,0.24
1593,-1857346406,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,0.5,0.09,-0.27
1594,-1857369329,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,1,0.05,-0.35
1531,-1856468861,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,1.5,0.03,-0.39
1553,-1856744113,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,0.5,0.04,-0.39
1596,-1857027017,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,2,0.07,-0.38
1598,-1857339037,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,1,0.05,-0.23
1599,-1857335148,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,1.5,0.06,-0.26
1600,-1857355443,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,2,0.06,-0.63
1537,-1856452241,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,0.5,0.06,-0.41
1559,-1856726515,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,1.5,0.07,0.26
1602,-1857011364,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,1,0.06,-0.34
1604,-1857326092,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,2,0.08,0.18
1605,-1857321814,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,0.5,0.04,-0.19
1606,-1857341529,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,1,0.05,0.24
1543,-1856434590,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,1.5,0.07,0.29
1565,-1856709151,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,0.5,0.06,0.3
1608,-1856991594,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,2,0.1,-0.46
1610,-1857312343,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,1,0.02,0.29
1611,-1857307257,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,1.5,0.06,-0.39
1612,-1857326869,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,2,0.04,-0.07
1549,-1856417318,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,0.5,0.03,-0.1
1571,-1856692249,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,1.5,0.05,0.26
1614,-1856975513,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,1,0.03,-0.11
1616,-1857300045,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,2,0.03,-0.41
1617,-1857292549,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,0.5,0.04,-0.26
1618,-1857313417,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,1,0.07,-0.34
1555,-1856398394,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,1.5,0.05,-0.47
1577,-1856672294,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,0.5,0.05,0.11
1620,-1856956618,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,2,0.07,-0.11
1622,-1857286261,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,1,0.07,-0.37
1623,-1857278852,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,1.5,0.07,0.05
1624,-1857299452,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,2,0.07,0.2
1561,-1856379844,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,0.5,0.04,-0.07
1583,-1856654724,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,1.5,0.06,-0.09
1626,-1856939742,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,1,0.05,-0.09
1628,-1857272800,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,2,0.08,0.25
1629,-1857265179,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,0.5,0.04,0.15
1630,-1857285809,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,1,0.06,-0.11
1567,-1856362366,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,1.5,0.04,-0.17
1589,-1856635457,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,0.5,0.09,0.01
1632,-1856926122,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,2,0.08,0.11
1634,-1857257578,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,1,0.04,0.15
1635,-1857252592,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,1.5,0.08,0.29
1636,-1857272941,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,2,0.06,-0.25
1573,-1856342058,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,0.5,0.06,0.28
1595,-1856617943,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,1.5,0.07,-0.45
1638,-1856909709,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,1,0.06,0.35
1640,-1857244659,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,2,0.06,0.01
1641,-1857238842,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,0.5,0.07,-0.28
1642,-1857259347,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,1,0.07,-0.38
1579,-1856322827,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,1.5,0.08,-0.43
1601,-1856601571,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,0.5,0.05,-0.38
1644,-1856893764,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,2,0.04,0.2
1646,-1857231473,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,1,0.03,-0.34
1647,-1857224967,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,1.5,0.07,0.04
1648,-1857245514,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,2,0.06,0.22
1585,-1856305791,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,0.5,0.14,-0.3
1607,-1856585519,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,1.5,0.05,-0.02
1650,-1856875672,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,1,0.04,-0.26
1652,-1857218351,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,2,0.05,0.09
1653,-1857212460,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,0.5,0.05,-0.07
1654,-1857231683,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,1,0.05,-0.32
1591,-1856288465,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,1.5,0.08,-0.36
1613,-1856568515,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,0.5,0.06,-0.09
1656,-1856856894,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,2,0.07,-0.52
1658,-1857203836,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,1,0.06,-0.57
1659,-1857198293,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,1.5,0.05,-0.25
1660,-1857219220,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,2,0.08,-0.46
1597,-1856268066,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,0.5,0.07,0.31
1619,-1856552998,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,1.5,0.05,0.09
1662,-1856837761,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,1,0.03,-0.38
1664,-1857189474,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,2,0.08,-0.21
1665,-1857183827,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,0.5,0.06,0.1
1666,-1857205591,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,1,0.05,0.13
1603,-1856251931,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,1.5,0.09,-0.05
1625,-1856537503,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,0.5,0.03,-0.17
1668,-1856823178,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,2,0.06,-0.33
1670,-1857174310,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,1,0.04,-0.34
1671,-1857171499,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,1.5,0.06,0.07
1672,-1857191470,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,2,0.06,-0.35
1609,-1856236595,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,0.5,0.09,0.05
1631,-1856521091,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,1.5,0.05,-0.35
1674,-1856807653,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,1,0.03,-0.05
1676,-1857159737,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,2,0.07,-0.39
1677,-1857157029,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,0.5,0.05,-0.42
1678,-1857178706,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,1,0.06,-0.44
1615,-1856217949,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,1.5,0.07,0.43
1637,-1856505704,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,0.5,0.05,-0.29
1680,-1856792647,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,2,0.07,-0.36
1682,-1857145841,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,1,0.08,0.16
1683,-1857143147,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,1.5,0.08,-0.39
1684,-1857164577,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,2,0.06,0.1
1621,-1856200544,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,0.5,0.05,0.08
1643,-1856490116,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,1.5,0.06,-0.34
1686,-1856776156,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,1,0.07,-0.35
1688,-1857130689,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,2,0.07,0.15
1689,-1857128978,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,0.5,0.05,-0.38
1690,-1857151948,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,1,0.07,-0.5
1627,-1856183148,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,1.5,0.05,-0.34
1649,-1856473648,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,0.5,0.06,0.02
1692,-1856761107,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,2,0.08,0.29
1694,-1857119203,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,1,0.04,0.22
1695,-1857114921,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,1.5,0.08,-0.09
1696,-1857137225,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,2,0.08,-0.37
1633,-1856166887,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,0.5,0.16,-0.1
1655,-1856458983,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,1.5,0.07,0.25
1698,-1856743329,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,1,0.04,-0.35
1700,-1857106696,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,2,0.05,-0.4
1701,-1857101673,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,0.5,0.04,0.2
1702,-1857123537,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,1,0.04,0.24
1639,-1856150291,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,1.5,0.08,-0.55
1661,-1856441946,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,0.5,0.08,-0.33
1704,-1856725928,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,2,0.1,-0.22
1706,-1857091900,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,1,0.06,-0.32
1707,-1857087966,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,1.5,0.06,0.18
1708,-1857110622,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,2,0.05,0.18
1645,-1856133520,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,0.5,0.04,-0.04
1667,-1856422984,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,1.5,0.07,-0.39
1710,-1856709475,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,1,0.02,-0.3
1712,-1857081355,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,2,0.07,-0.29
1713,-1857074245,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,0.5,0.08,-0.02
1714,-1857096793,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,1,0.06,-0.03
1651,-1856118904,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,1.5,0.07,-0.4
1673,-1856406435,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,0.5,0.07,0.25
1716,-1856694069,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,2,0.05,0.2
1718,-1857068207,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,1,0.05,-0.27
1719,-1857060414,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,1.5,0.06,-0.33
1720,-1857084735,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,2,0.06,-0.02
1657,-1856101302,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,0.5,0.03,-0.36
1679,-1856390371,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,1.5,0.04,-0.02
1722,-1856675989,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,1,0.04,0.4
1724,-1857052905,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,2,0.07,0.16
1725,-1857046214,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,0.5,0.04,0.2
1726,-1857073004,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,1,0.05,-0.38
1663,-1856085708,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,1.5,0.06,0.27
1685,-1856374305,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,0.5,0.05,-0.39
1728,-1856660064,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,2,0.08,-0.38
1730,-1857038478,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,1,0.05,0.26
1731,-1857033214,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,1.5,0.05,0.36
1732,-1857058631,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,2,0.04,-0.37
1669,-1856067739,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,0.5,0.05,-0.33
1691,-1856354495,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,1.5,0.08,-0.24
1734,-1856642012,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,1,0.06,-0.34
1736,-1857024130,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,2,0.06,-0.14
1737,-1857018319,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,0.5,0.06,-0.27
1738,-1857045984,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,1,0.06,0.2
1675,-1856051919,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,1.5,0.07,-0.39
1697,-1856335707,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,0.5,0.06,-0.17
1740,-1856628301,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,2,0.03,-0.14
1742,-1857011003,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,1,0.05,-0.2
1743,-1857002855,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,1.5,0.04,0.18
1744,-1857035036,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,2,0.05,0.09
1681,-1856035421,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,0.5,0.04,0.06
1703,-1856320881,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,1.5,0.08,-0.46
1746,-1856613444,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,1,0.05,0.15
1748,-1856996309,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,2,0.05,0.22
1749,-1856989800,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,0.5,0.02,-0.22
1750,-1857024299,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,1,0.06,-0.44
1687,-1856017822,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,1.5,0.08,-0.24
1709,-1856304047,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,0.5,0.03,-0.28
1752,-1856596064,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,2,0.09,-0.58
1754,-1856983717,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,1,0.03,-0.26
1755,-1856976034,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,1.5,0.06,-0.34
1756,-1857011003,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,2,0.06,-0.17
1693,-1856000111,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,0.5,0.06,0.15
1715,-1856289250,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,1.5,0.07,-0.17
1758,-1856579783,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,1,0.05,-0.39
1760,-1856970522,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,2,0.08,0
1761,-1856960684,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,0.5,0.21,-0.19
1762,-1856997245,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,1,0.08,-0.25
1699,-1855983469,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,1.5,0.06,-0.4
1721,-1856272625,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,0.5,0.04,-0.27
1764,-1856561580,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,2,0.08,0.27
1766,-1856958104,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,1,0.09,-0.33
1767,-1856948567,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,1.5,0.08,-0.39
1768,-1856984126,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,2,0.08,0.15
1705,-1855966680,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,0.5,0.04,-0.37
1727,-1856255692,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,1.5,0.06,-0.32
1770,-1856546134,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,1,0.05,0.13
1772,-1856943777,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,2,0.09,-0.33
1773,-1856933201,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,0.5,0.05,-0.42
1774,-1856969943,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,1,0,-0.29
1711,-1855946849,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,1.5,0.05,-0.36
1733,-1856239727,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,0.5,0.06,-0.17
1776,-1856532792,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,2,0.06,-0.45
1778,-1856929960,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,1,0.04,-0.21
1779,-1856918974,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,1.5,0.08,-0.45
1780,-1856957039,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,2,0.07,-0.46
1717,-1855928756,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,0.5,0.04,0.18
1739,-1856222874,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,1.5,0.07,-0.19
1782,-1856516337,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,1,0.04,-0.41
1784,-1856917320,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,2,0.07,0.24
1785,-1856905349,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,0.5,0.06,-0.05
1786,-1856945065,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,1,0.06,-0.05
1723,-1855912036,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,1.5,0.07,0.21
1745,-1856206293,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,0.5,0.08,-0.31
1788,-1856499923,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,2,0.07,0.26
1790,-1856904879,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,1,0.03,-0.28
1791,-1856891175,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,1.5,0.09,0.08
1792,-1856932510,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,2,0.09,0.23
1729,-1855893924,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,0.5,0.04,0.2
1751,-1856188704,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,1.5,0.05,-0.21
1794,-1856483786,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,1,0.05,0.2
1796,-1856890636,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,2,0.08,-0.36
1797,-1856877977,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,0.5,0.01,-0.36
1798,-1856919750,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,1,0.08,0.31
1735,-1855877235,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,1.5,0.04,-0.42
1757,-1856174276,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,0.5,0.04,-0.4
1800,-1856468593,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,2,0.08,-0.37
1802,-1856877170,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,1,0.05,-0.43
1803,-1856862423,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,1.5,0.04,0.08
1804,-1856906086,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,2,0.11,-0.36
1741,-1855858898,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,0.5,0.07,-0.34
1763,-1856158917,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,1.5,0.08,-0.38
1806,-1856452362,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,1,0.08,-0.17
1808,-1856864132,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,2,0.06,-0.51
1809,-1856848055,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,0.5,0.05,-0.19
1810,-1856892171,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,1,0.06,0.25
1747,-1855836532,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,1.5,0.05,0.16
1769,-1856141806,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,0.5,0.02,0.2
1812,-1856433865,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,2,0.09,-0.04
1814,-1856850630,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,1,0.06,-0.11
1815,-1856832435,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,1.5,0.02,-0.48
1816,-1856878747,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,2,0.09,-0.01
1753,-1855819675,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,0.5,0.05,-0.34
1775,-1856126651,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,1.5,0.04,-0.25
1818,-1856416223,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,1,0.05,-0.34
1820,-1856835397,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,2,0.09,-0.16
1821,-1856818634,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,0.5,0.08,0.29
1822,-1856863963,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,1,0.03,0.1
1759,-1855803094,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,1.5,0.09,-0.08
1781,-1856109832,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,0.5,0.06,0.22
1824,-1856398216,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,2,0.04,-0.38
1826,-1856821665,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,1,0.04,-0.27
1827,-1856803669,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,1.5,0.05,-0.29
1828,-1856851453,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,2,0.06,-0.36
1765,-1855785890,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,0.5,0.07,-0.41
1787,-1856092321,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,1.5,0.06,0.27
1830,-1856381897,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,1,0.07,-0.36
1832,-1856808335,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,2,0.09,-0.36
1833,-1856790598,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,0.5,0.05,-0.2
1834,-1856838129,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,1,0.07,-0.06
1771,-1855768377,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,1.5,0.06,0.01
1793,-1856075988,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,0.5,0.06,-0.29
1836,-1856365309,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,2,0.07,-0.36
1838,-1856794597,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,1,0.05,-0.1
1839,-1856775998,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,1.5,0.09,-0.4
1840,-1856826045,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,2,0.08,-0.25
1777,-1855750551,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,0.5,0.06,-0.42
1799,-1856060574,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,1.5,0.07,0.13
1842,-1856346786,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,1,0.04,0.24
1844,-1856781191,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,2,0.11,-0.06
1845,-1856761963,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,0.5,0.08,0.3
1846,-1856812877,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,1,0.07,0.21
1783,-1855730833,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,1.5,0.05,0.21
1805,-1856043807,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,0.5,0.03,0.03
1848,-1856330719,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,2,0.11,-0.34
1850,-1856768164,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,1,0.03,0.31
