run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,VacanRatio.UnempRate
1700,-1857106696,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,2,-0.97
1701,-1857101673,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,0.5,-0.69
1702,-1857123537,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,1,-0.71
1639,-1856150291,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,1.5,-0.96
1661,-1856441946,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,0.5,-0.8
1704,-1856725928,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,2,-0.8
1706,-1857091900,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,1,-0.66
1707,-1857087966,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,1.5,-0.71
1708,-1857110622,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,2,-0.71
1645,-1856133520,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,0.5,-0.67
1667,-1856422984,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,1.5,-0.85
1710,-1856709475,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,1,-0.77
1712,-1857081355,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,2,-0.73
1713,-1857074245,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,0.5,-0.94
1714,-1857096793,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,1,-0.76
1651,-1856118904,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,1.5,-0.72
1673,-1856406435,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,0.5,-0.76
1716,-1856694069,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,2,-0.79
1718,-1857068207,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,1,-0.74
1719,-1857060414,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,1.5,-0.69
1720,-1857084735,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,2,-0.85
1657,-1856101302,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,0.5,-0.7
1679,-1856390371,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,1.5,-0.58
1722,-1856675989,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,1,-0.66
1724,-1857052905,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,2,-0.82
1725,-1857046214,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,0.5,-0.69
1726,-1857073004,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,1,-0.7
1663,-1856085708,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,1.5,-0.78
1685,-1856374305,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,0.5,-0.86
1728,-1856660064,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,2,-0.82
1730,-1857038478,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,1,-0.83
1731,-1857033214,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,1.5,-0.82
1732,-1857058631,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,2,-0.78
1669,-1856067739,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,0.5,-0.76
1691,-1856354495,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,1.5,-0.71
1734,-1856642012,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,1,-0.76
1736,-1857024130,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,2,-0.73
1737,-1857018319,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,0.5,-0.71
1738,-1857045984,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,1,-0.81
1675,-1856051919,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,1.5,-0.83
1697,-1856335707,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,0.5,-0.35
1740,-1856628301,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,2,-0.77
1742,-1857011003,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,1,-0.62
1743,-1857002855,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,1.5,-0.53
1744,-1857035036,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,2,-0.77
1681,-1856035421,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,0.5,-0.9
1703,-1856320881,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,1.5,-0.98
1746,-1856613444,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,1,-0.75
1748,-1856996309,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,2,-0.68
1749,-1856989800,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,0.5,-0.77
1750,-1857024299,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,1,-0.96
1687,-1856017822,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,1.5,-0.8
1709,-1856304047,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,0.5,-0.5
1752,-1856596064,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,2,-0.88
1754,-1856983717,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,1,-0.73
1755,-1856976034,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,1.5,-0.79
1756,-1857011003,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,2,-0.77
1693,-1856000111,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,0.5,-0.42
1715,-1856289250,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,1.5,-0.81
1758,-1856579783,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,1,-0.82
1760,-1856970522,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,2,-0.82
1761,-1856960684,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,0.5,-0.89
1762,-1856997245,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,1,-0.82
1699,-1855983469,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,1.5,-0.98
1721,-1856272625,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,0.5,-0.53
1764,-1856561580,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,2,-0.83
1766,-1856958104,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,1,-0.77
1767,-1856948567,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,1.5,-0.88
1768,-1856984126,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,2,-0.79
1705,-1855966680,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,0.5,-0.77
1727,-1856255692,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,1.5,-0.68
1770,-1856546134,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,1,-0.74
1772,-1856943777,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,2,-0.76
1773,-1856933201,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,0.5,-0.94
1774,-1856969943,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,1,-0.59
1711,-1855946849,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,1.5,-0.84
1733,-1856239727,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,0.5,-0.6
1776,-1856532792,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,2,-0.93
1778,-1856929960,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,1,-0.59
1779,-1856918974,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,1.5,-0.92
1780,-1856957039,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,2,-0.9
1717,-1855928756,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,0.5,-0.73
1739,-1856222874,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,1.5,-0.82
1782,-1856516337,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,1,-0.88
1784,-1856917320,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,2,-0.79
1785,-1856905349,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,0.5,-0.77
1786,-1856945065,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,1,-0.67
1723,-1855912036,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,1.5,-0.71
1745,-1856206293,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,0.5,-0.91
1788,-1856499923,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,2,-0.82
1790,-1856904879,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,1,-0.66
1791,-1856891175,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,1.5,-0.81
1792,-1856932510,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,2,-0.77
1729,-1855893924,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,0.5,-0.62
1751,-1856188704,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,1.5,-0.75
1794,-1856483786,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,1,-0.97
1796,-1856890636,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,2,-0.97
1797,-1856877977,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,0.5,-0.97
1798,-1856919750,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,1,-0.95
1735,-1855877235,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,1.5,-0.95
1757,-1856174276,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,0.5,-0.7
1800,-1856468593,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,2,-0.95
1802,-1856877170,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,1,-0.84
1803,-1856862423,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,1.5,-0.98
1804,-1856906086,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,2,-0.92
1741,-1855858898,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,0.5,-0.77
1763,-1856158917,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,1.5,-0.85
1806,-1856452362,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,1,-0.94
1808,-1856864132,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,2,-0.96
1809,-1856848055,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,0.5,-0.9
1810,-1856892171,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,1,-0.82
1747,-1855836532,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,1.5,-0.63
1769,-1856141806,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,0.5,-0.61
1812,-1856433865,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,2,-0.96
1814,-1856850630,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,1,-0.98
1815,-1856832435,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,1.5,-0.92
1816,-1856878747,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,2,-0.88
1753,-1855819675,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,0.5,-0.96
1775,-1856126651,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,1.5,-0.67
1818,-1856416223,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,1,-0.85
1820,-1856835397,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,2,-0.97
1821,-1856818634,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,0.5,-0.96
1822,-1856863963,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,1,-0.96
1759,-1855803094,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,1.5,-0.72
1781,-1856109832,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,0.5,-0.66
1824,-1856398216,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,2,-0.91
1826,-1856821665,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,1,-0.91
1827,-1856803669,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,1.5,-0.97
1828,-1856851453,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,2,-0.87
1765,-1855785890,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,0.5,-0.92
1787,-1856092321,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,1.5,-0.75
1830,-1856381897,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,1,-0.96
1832,-1856808335,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,2,-0.92
1833,-1856790598,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,0.5,-0.95
1834,-1856838129,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,1,-0.94
1771,-1855768377,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,1.5,-0.76
1793,-1856075988,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,0.5,-0.83
1836,-1856365309,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,2,-0.82
1838,-1856794597,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,1,-0.92
1839,-1856775998,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,1.5,-0.97
1840,-1856826045,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,2,-0.84
1777,-1855750551,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,0.5,-0.94
1799,-1856060574,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,1.5,-0.92
1842,-1856346786,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,1,-0.87
1844,-1856781191,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,2,-0.86
1845,-1856761963,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,0.5,-0.93
1846,-1856812877,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,1,-0.94
1783,-1855730833,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,1.5,-0.6
1805,-1856043807,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,0.5,-0.92
1848,-1856330719,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,2,-0.93
1850,-1856768164,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,1,-0.87
1851,-1856745365,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,1.5,-0.85
1852,-1856798909,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,2,-0.98
1789,-1855713545,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,0.5,-0.55
1811,-1856028275,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,1.5,-0.97
1854,-1856313479,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,1,-0.86
1856,-1856754476,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,2,-0.98
1857,-1856732020,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,0.5,-0.96
1858,-1856786890,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,1,-0.65
1795,-1855695534,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,1.5,-0.93
1817,-1856012494,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,0.5,-0.84
1860,-1856298859,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,2,-0.88
1862,-1856740314,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,1,-0.92
1863,-1856718465,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,1.5,-0.73
1864,-1856773875,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,2,-0.72
1801,-1855677863,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,0.5,-0.95
1823,-1855994322,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,1.5,-0.93
1866,-1856283508,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,1,-0.79
1868,-1856727076,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,2,-0.8
1869,-1856704759,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,0.5,-0.7
1870,-1856761560,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,1,-0.79
1807,-1855659417,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,1.5,-0.96
1829,-1855977481,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,0.5,-0.95
1872,-1856266906,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,2,-0.92
1874,-1856713817,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,1,-0.81
1875,-1856689669,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,1.5,-0.85
1876,-1856746966,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,2,-0.96
1813,-1855641291,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,0.5,-0.9
1835,-1855960663,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,1.5,-0.9
1878,-1856250837,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,1,-0.73
1880,-1856701561,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,2,-0.69
1881,-1856673948,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,0.5,-0.72
1882,-1856733197,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,1,-0.67
1819,-1855623505,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,1.5,-0.99
1841,-1855942262,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,0.5,-0.92
1884,-1856234313,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,2,-0.88
1886,-1856687134,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,1,-0.8
1887,-1856659711,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,1.5,-0.84
1888,-1856720266,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,2,-0.95
1825,-1855605877,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,0.5,-0.91
1847,-1855922501,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,1.5,-0.89
1890,-1856217716,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,1,-0.67
1892,-1856672263,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,2,-0.97
1893,-1856646124,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,0.5,-0.89
1894,-1856707378,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,1,-0.86
1831,-1855587888,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,1.5,-0.96
1853,-1855905041,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,0.5,-0.84
1896,-1856201413,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,2,-0.85
1898,-1856658515,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,1,-0.86
1899,-1856631236,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,1.5,-0.88
1900,-1856694105,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,2,-0.92
1837,-1855569298,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,0.5,-0.98
1859,-1855889173,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,1.5,-0.86
1902,-1856183703,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,1,-0.96
1904,-1856643503,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,2,-0.63
1905,-1856616830,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,0.5,-0.93
1906,-1856679472,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,1,-0.8
1843,-1855550624,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,1.5,-0.97
1865,-1855871876,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,0.5,-0.93
1908,-1856167069,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,2,-0.9
1910,-1856628572,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,1,-0.69
1911,-1856602312,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,1.5,-0.92
1912,-1856666403,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,2,-0.87
1849,-1855530863,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,0.5,-0.93
1871,-1855854192,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,1.5,-0.94
1914,-1856147797,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,1,-0.72
1916,-1856613478,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,2,-0.95
1917,-1856588170,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,0.5,-0.79
1918,-1856651870,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,1,-0.8
1855,-1855512970,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,1.5,-0.97
1877,-1855836526,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,0.5,-0.88
1920,-1856131457,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,2,-0.73
1922,-1856599419,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,1,-0.87
1923,-1856575088,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,1.5,-0.72
1924,-1856637195,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,2,-0.6
1861,-1855495825,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,0.5,-0.86
1883,-1855819711,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,1.5,-0.78
1926,-1856113729,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,1,-0.62
1928,-1856585472,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,2,-0.64
1929,-1856561322,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,0.5,-0.71
1930,-1856625369,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,1,-0.91
1867,-1855478841,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,1.5,-0.67
1889,-1855802644,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,0.5,-0.89
1932,-1856097061,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,2,-0.87
1934,-1856572638,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,1,-0.73
1935,-1856546125,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,1.5,-0.84
1936,-1856611947,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,2,-0.87
1873,-1855461759,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,0.5,-0.66
1895,-1855787066,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,1.5,-0.83
1938,-1856081867,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,1,-0.94
1940,-1856561895,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,2,-0.77
1941,-1856532725,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,0.5,-0.75
1942,-1856599031,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,1,-0.92
1879,-1855444691,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,1.5,-0.77
1901,-1855771737,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,0.5,-0.85
1944,-1856066522,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,2,-0.82
1946,-1856547557,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,1,-0.7
1947,-1856519650,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,1.5,-0.83
1948,-1856586415,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,2,-0.85
1885,-1855427766,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,0.5,-0.65
1907,-1855757132,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,1.5,-0.68
1950,-1856050400,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,1,-0.7
1952,-1856533160,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,2,-0.82
1953,-1856507221,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,0.5,-0.86
1954,-1856573920,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,1,-0.83
1891,-1855410644,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,1.5,-0.85
1913,-1855739435,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,0.5,-0.98
1956,-1856033101,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,2,-0.8
1958,-1856521291,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,1,-0.72
1959,-1856492324,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,1.5,-0.76
1960,-1856560802,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,2,-0.8
1897,-1855394917,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,0.5,-0.84
1919,-1855721271,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,1.5,-0.96
1962,-1856015166,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,1,-0.78
1964,-1856506651,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,2,-0.84
1965,-1856478655,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,0.5,-0.67
1966,-1856549986,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,1,-0.94
1903,-1855377650,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,1.5,-0.88
1925,-1855703311,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,0.5,-0.92
1968,-1855996737,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,2,-0.78
1970,-1856492830,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,1,-0.76
1971,-1856465695,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,1.5,-0.98
1972,-1856538299,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,2,-0.72
1909,-1855359598,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,0.5,-0.92
1931,-1855687766,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,1.5,-0.72
1974,-1855980715,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,1,-0.73
1976,-1856479714,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,2,-0.87
1977,-1856452872,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,0.5,-0.7
1978,-1856525078,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,1,-0.81
1915,-1855342888,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,1.5,-0.85
1937,-1855672077,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,0.5,-0.82
1980,-1855964363,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,2,-0.83
1982,-1856466501,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,1,-0.81
1983,-1856437839,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,1.5,-0.95
